Address	Length	Type	String
.rdata:00733DC4	00000018	C	$DB_EVENT_TELEPORT_PAGE
.rdata:00733DDC	00000016	C	$DB_EVENT_FIRE_NOAMMO
.rdata:00733DF4	00000017	C	$DB_EVENT_LAUNDER_CASH
.rdata:00733E0C	00000011	C	$DB_EVENT_LOCKER
.rdata:00733E20	0000001A	C	$DB_EVENT_SATPHONE_VENDOR
.rdata:00733E3C	00000018	C	$DB_EVENT_STREET_VENDOR
.rdata:00733E54	00000014	C	$DB_EVENT_RELOADING
.rdata:00733E68	0000001E	C	$DB_EVENT_SHOW_LOADING_SCREEN
.rdata:00733E88	00000016	C	$DB_EVENT_PLAYER_IDLE
.rdata:00733EA0	00000019	C	$DB_EVENT_SHOW_HUD_IMAGE
.rdata:00733EBC	0000001E	C	$DB_EVENT_ACTIVATE_TAPEPLAYER
.rdata:00733EDC	0000001C	C	$DB_EVENT_PIMP_YOUR_MANSION
.rdata:00733EF8	00000014	C	$DB_EVENT_GAME_OVER
.rdata:00733F0C	00000017	C	$DB_EVENT_MISSION_FAIL
.rdata:00733F24	0000002E	C	$DB_EVENT_ACTIVATE_PAUSE_PAGE_NON_INTERACTIVE
.rdata:00733F54	0000001E	C	$DB_EVENT_ACTIVATE_PAUSE_PAGE
.rdata:00733F74	00000013	C	$DB_EVENT_RENDERFX
.rdata:00733F88	0000001A	C	$DB_EVENT_FADE_TRANSITION
.rdata:00733FA4	00000018	C	$DB_EVENT_DRUGWARS_PAGE
.rdata:00733FBC	00000017	C	$DB_EVENT_VEHICLE_PAGE
.rdata:00733FD4	00000019	C	$DB_EVENT_START_MINIGAME
.rdata:00733FF0	00000022	C	$DB_EVENT_BUSINESS_MISSION_LOADED
.rdata:00734014	00000016	C	$DB_EVENT_DETAIL_PAGE
.rdata:0073402C	00000018	C	$DB_EVENT_BUSINESS_PAGE
.rdata:00734044	00000016	C	$DB_EVENT_EMPIRE_PAGE
.rdata:0073405C	00000014	C	$DB_EVENT_LETTERBOX
.rdata:00734070	00000013	C	$DB_EVENT_PAY_HEAT
.rdata:00734084	0000001F	C	$DB_EVENT_EXOTICS_IMAGE_LOADED
.rdata:007340A4	00000017	C	$DB_EVENT_EXOTIC_EVENT
.rdata:007340BC	00000015	C	$DB_EVENT_PLAYER_HIT
.rdata:007340D4	00000014	C	$DB_CHEAT_STATUS_28
.rdata:007340E8	00000014	C	$DB_CHEAT_STATUS_27
.rdata:007340FC	00000014	C	$DB_CHEAT_STATUS_26
.rdata:00734110	00000014	C	$DB_CHEAT_STATUS_25
.rdata:00734124	00000014	C	$DB_CHEAT_STATUS_24
.rdata:00734138	00000014	C	$DB_CHEAT_STATUS_23
.rdata:0073414C	00000014	C	$DB_CHEAT_STATUS_22
.rdata:00734160	00000014	C	$DB_CHEAT_STATUS_21
.rdata:00734174	00000014	C	$DB_CHEAT_STATUS_20
.rdata:00734188	00000014	C	$DB_CHEAT_STATUS_19
.rdata:0073419C	00000014	C	$DB_CHEAT_STATUS_18
.rdata:007341B0	00000014	C	$DB_CHEAT_STATUS_17
.rdata:007341C4	00000014	C	$DB_CHEAT_STATUS_16
.rdata:007341D8	00000014	C	$DB_CHEAT_STATUS_15
.rdata:007341EC	00000014	C	$DB_CHEAT_STATUS_14
.rdata:00734200	00000014	C	$DB_CHEAT_STATUS_13
.rdata:00734214	00000014	C	$DB_CHEAT_STATUS_12
.rdata:00734228	00000014	C	$DB_CHEAT_STATUS_11
.rdata:0073423C	00000014	C	$DB_CHEAT_STATUS_10
.rdata:00734250	00000013	C	$DB_CHEAT_STATUS_9
.rdata:00734264	00000013	C	$DB_CHEAT_STATUS_8
.rdata:00734278	00000013	C	$DB_CHEAT_STATUS_7
.rdata:0073428C	00000013	C	$DB_CHEAT_STATUS_6
.rdata:007342A0	00000013	C	$DB_CHEAT_STATUS_5
.rdata:007342B4	00000013	C	$DB_CHEAT_STATUS_4
.rdata:007342C8	00000013	C	$DB_CHEAT_STATUS_3
.rdata:007342DC	00000013	C	$DB_CHEAT_STATUS_2
.rdata:007342F0	00000013	C	$DB_CHEAT_STATUS_1
.rdata:00734304	00000013	C	$DB_CHEAT_STATUS_0
.rdata:00734318	0000001B	C	$DB_CONTEXTACTION_TRIANGLE
.rdata:00734334	00000019	C	$DB_CONTEXTACTION_CIRCLE
.rdata:00734350	00000019	C	$DB_CONTEXTACTION_LOCKED
.rdata:0073436C	00000015	C	$DB_TAPE_PLAYER_AUTO
.rdata:00734384	00000017	C	$DB_TIMER_CURRENT_TIME
.rdata:0073439C	00000015	C	$DB_TIMER_TOTAL_TIME
.rdata:007343B4	0000000F	C	$DB_TIMER_MODE
.rdata:007343C4	00000010	C	$DB_TIMER_STATE
.rdata:007343D4	00000013	C	$DB_MINIGAME_INTRO
.rdata:007343E8	00000017	C	$DB_L2_MODAL_REQUESTED
.rdata:00734400	00000021	C	$DB_AUTOSAVE_ON_MISSION_COMPLETE
.rdata:00734424	00000023	C	$DB_VEHICLE_SELECTION_USE_CALLBACK
.rdata:00734448	0000001C	C	$DB_VEHICLE_SELECTION_TITLE
.rdata:00734464	00000025	C	$DB_VEHICLE_SELECTION_DISABLE_CANCEL
.rdata:0073448C	0000001D	C	$DB_CURRENT_PLAYER_CHARACTER
.rdata:007344AC	00000016	C	$DB_CURRENT_HUD_IMAGE
.rdata:007344C4	0000001A	C	$DB_CURRENT_SUBZONE_INDEX
.rdata:007344E0	00000016	C	$DB_CURRENT_REGION_ID
.rdata:007344F8	00000018	C	$DB_COP_GAME_POINTS_MAX
.rdata:00734510	00000014	C	$DB_COP_GAME_POINTS
.rdata:00734524	0000001B	C	$DB_FRONT_SURVEILLANCE_MAX
.rdata:00734540	00000017	C	$DB_FRONT_HENCHMEN_MAX
.rdata:00734558	00000015	C	$DB_FRONT_HEALTH_MAX
.rdata:00734570	00000017	C	$DB_FRONT_SURVEILLANCE
.rdata:00734588	00000013	C	$DB_FRONT_HENCHMEN
.rdata:0073459C	00000011	C	$DB_FRONT_HEALTH
.rdata:007345B0	00000017	C	$DB_FRONT_UNDER_ATTACK
.rdata:007345C8	00000015	C	$DB_NPC_4_MAX_HEALTH
.rdata:007345E0	00000011	C	$DB_NPC_4_HEALTH
.rdata:007345F4	00000015	C	$DB_NPC_3_MAX_HEALTH
.rdata:0073460C	00000011	C	$DB_NPC_3_HEALTH
.rdata:00734620	00000015	C	$DB_NPC_2_MAX_HEALTH
.rdata:00734638	00000011	C	$DB_NPC_2_HEALTH
.rdata:0073464C	00000015	C	$DB_NPC_1_MAX_HEALTH
.rdata:00734664	00000011	C	$DB_NPC_1_HEALTH
.rdata:00734678	00000016	C	$DB_CURR_ALT_AMMO_MAX
.rdata:00734690	00000012	C	$DB_CURR_ALT_AMMO
.rdata:007346A4	00000012	C	$DB_CURR_AMMO_MAX
.rdata:007346B8	0000000E	C	$DB_CURR_AMMO
.rdata:007346C8	00000010	C	$DB_CURR_WEAPON
.rdata:007346D8	00000016	C	$DB_CURR_WEAPON_ARRAY
.rdata:007346F0	0000001A	C	$DB_PLAYER_IN_SNIPER_MODE
.rdata:0073470C	00000013	C	$DB_PLAYER_IN_RAGE
.rdata:00734720	0000001B	C	$DB_PLAYER_IN_VEHICLE_TYPE
.rdata:0073473C	00000016	C	$DB_PLAYER_IN_VEHICLE
.rdata:00734754	0000001A	C	$DB_UNLOCK_ISLANDSUPPLIER
.rdata:00734770	00000010	C	$DB_UNLOCK_BANK
.rdata:00734780	00000014	C	$DB_UNLOCK_SUPPLIER
.rdata:00734794	00000012	C	$DB_UNLOCK_DEALER
.rdata:007347A8	00000019	C	$DB_STAT_GRAPPLE_COUNTER
.rdata:007347C4	00000025	C	$DB_STAT_CHAINSAW_FULLBODY_DISMEMBER
.rdata:007347EC	00000020	C	$DB_STAT_CHAINSAW_LEG_DISMEMBER
.rdata:0073480C	00000021	C	$DB_STAT_CHAINSAW_HEAD_DISMEMBER
.rdata:00734830	0000001C	C	$DB_STAT_CHAINSAW_ARM_DISMEM
.rdata:00734850	00000013	C	$DB_STAT_LEG_SHOTS
.rdata:00734864	00000013	C	$DB_STAT_ARM_SHOTS
.rdata:00734878	00000016	C	$DB_STAT_KIDNEY_SHOTS
.rdata:00734890	00000015	C	$DB_STAT_GROIN_SHOTS
.rdata:007348A8	00000019	C	$DB_STAT_RIGHT_NUT_SHOTS
.rdata:007348C4	00000018	C	$DB_STAT_LEFT_NUT_SHOTS
.rdata:007348DC	00000014	C	$DB_STAT_HEAD_SHOTS
.rdata:007348F0	0000000F	C	$DB_STAT_KILLS
.rdata:00734900	00000013	C	$DB_STAT_AMMO_USED
.rdata:00734914	00000017	C	$DB_STAT_PLAYER_DEATHS
.rdata:0073492C	00000013	C	$DB_STAT_RAGE_TIME
.rdata:00734940	00000013	C	$DB_STAT_GAME_TIME
.rdata:00734954	0000001C	C	$DB_CONVERSATIONS_COMPLETED
.rdata:00734970	00000012	C	$DB_TURF_PROGRESS
.rdata:00734984	00000011	C	$DB_FRONTS_ARRAY
.rdata:00734998	00000010	C	$DB_TURFS_ARRAY
.rdata:007349A8	0000001F	C	$DB_GANG_HEAT_PRICE_RATE_ARRAY
.rdata:007349C8	0000001E	C	$DB_COP_HEAT_PRICE_RATE_ARRAY
.rdata:007349E8	0000001C	C	$DB_HEAT_PURCHASE_INCREMENT
.rdata:00734A04	00000017	C	$DB_POINT_LEVELS_ARRAY
.rdata:00734A1C	0000001A	C	$DB_REPUTATION_POINTS_MAX
.rdata:00734A38	00000019	C	$DB_REPUTATION_LEVEL_MAX
.rdata:00734A54	00000015	C	$DB_REPUTATION_LEVEL
.rdata:00734A6C	0000001D	C	$DB_CURRENT_REPUTATION_LEVEL
.rdata:00734A8C	00000015	C	$DB_CURRENT_WINNINGS
.rdata:00734AA4	0000001A	C	$DB_MAXWINNINGS_PER_LEVEL
.rdata:00734AC0	00000011	C	$DB_TOTAL_LOSSES
.rdata:00734AD4	00000013	C	$DB_TOTAL_WINNINGS
.rdata:00734AE8	0000000D	C	$DB_IN_MIAMI
.rdata:00734AF8	00000013	C	$DB_PARANOIA_LEVEL
.rdata:00734B0C	00000011	C	$DB_LOCKER_DRUGS
.rdata:00734B20	00000010	C	$DB_LOCKER_CASH
.rdata:00734B30	00000011	C	$DB_STAMINA_MULT
.rdata:00734B44	00000010	C	$DB_TOTAL_BALLS
.rdata:00734B54	0000000F	C	$DB_BALLS_MULT
.rdata:00734B64	0000000E	C	$DB_BALLS_MAX
.rdata:00734B74	0000000A	C	$DB_BALLS
.rdata:00734B80	00000013	C	$DB_ENEMIES_KILLED
.rdata:00734B94	00000019	C	$DB_BIG_SUPPLIERS_KILLED
.rdata:00734BB0	00000015	C	$DB_SUPPLIERS_KILLED
.rdata:00734BC8	00000013	C	$DB_DEALERS_KILLED
.rdata:00734BDC	00000012	C	$DB_CIVIES_KILLED
.rdata:00734BF0	00000010	C	$DB_COPS_KILLED
.rdata:00734C00	0000000B	C	$DB_LAWYER
.rdata:00734C0C	0000000F	C	$DB_NUM_DONUTS
.rdata:00734C1C	00000011	C	$DB_CURRENT_MODS
.rdata:00734C30	00000010	C	$DB_BIGGEST_PAY
.rdata:00734C40	00000013	C	$DB_CLOSEST_ESCAPE
.rdata:00734C54	00000011	C	$DB_HIGHEST_HEAT
.rdata:00734C68	00000011	C	$DB_BIGGEST_LOSS
.rdata:00734C7C	00000010	C	$DB_BIGGEST_WIN
.rdata:00734C8C	00000013	C	$DB_BIGGEST_GAMBLE
.rdata:00734CA0	0000000F	C	$DB_NUM_FEMMES
.rdata:00734CB0	00000012	C	$DB_NUM_HIRELINGS
.rdata:00734CC4	00000011	C	$DB_NUM_WARDROBE
.rdata:00734CD8	00000010	C	$DB_NUM_MANSION
.rdata:00734CE8	00000012	C	$DB_NUM_LOCATIONS
.rdata:00734CFC	00000011	C	$DB_NUM_AIRCRAFT
.rdata:00734D10	0000000E	C	$DB_NUM_BOATS
.rdata:00734D20	0000000D	C	$DB_NUM_CARS
.rdata:00734D30	00000016	C	$DB_EXOTICS_PURCHASED
.rdata:00734D48	0000001C	C	$DB_TOTAL_AVAILABLE_EXOTICS
.rdata:00734D64	00000013	C	$DB_BIGGEST_PROFIT
.rdata:00734D78	00000015	C	$DB_BIGGEST_SUPPLIER
.rdata:00734D90	00000017	C	$DB_TOTAL_MUSIC_TRACKS
.rdata:00734DA8	00000014	C	$DB_SNIPER_ZOOM_MAX
.rdata:00734DBC	00000010	C	$DB_SNIPER_ZOOM
.rdata:00734DCC	00000018	C	$DB_VISIBILITY_RATE_MAX
.rdata:00734DE4	00000014	C	$DB_VISIBILITY_RATE
.rdata:00734DF8	00000017	C	$DB_MAX_VEHICLE_HEALTH
.rdata:00734E10	00000013	C	$DB_VEHICLE_HEALTH
.rdata:00734E24	0000000F	C	$DB_MAX_HEALTH
.rdata:00734E34	0000000B	C	$DB_HEALTH
.rdata:00734E40	0000000F	C	$DB_NUM_DEATHS
.rdata:00734E50	00000012	C	$DB_GANG_HEAT_MAX
.rdata:00734E64	0000000E	C	$DB_GANG_HEAT
.rdata:00734E74	00000011	C	$DB_COP_HEAT_MAX
.rdata:00734E88	0000000D	C	$DB_COP_HEAT
.rdata:00734E98	00000015	C	$DB_SAFE_MAX_PRODUCT
.rdata:00734EB0	00000012	C	$DB_SAFE_MAX_CASH
.rdata:00734EC4	00000011	C	$DB_SAFE_PRODUCT
.rdata:00734ED8	0000000E	C	$DB_SAFE_CASH
.rdata:00734EE8	0000001D	C	$DB_MISSION_TRACKABLE_TYPE_2
.rdata:00734F08	00000022	C	$DB_MISSION_TRACKABLE_VALUE_2_MAX
.rdata:00734F2C	0000001E	C	$DB_MISSION_TRACKABLE_VALUE_2
.rdata:00734F4C	0000001B	C	$DB_MISSION_TRACKABLE_TYPE
.rdata:00734F68	00000020	C	$DB_MISSION_TRACKABLE_VALUE_MAX
.rdata:00734F88	0000001C	C	$DB_MISSION_TRACKABLE_VALUE
.rdata:00734FA4	00000018	C	$DB_VEHICLE_PRODUCT_MAX
.rdata:00734FBC	00000014	C	$DB_VEHICLE_PRODUCT
.rdata:00734FD0	00000010	C	$DB_PRODUCT_MAX
.rdata:00734FE0	0000000C	C	$DB_PRODUCT
.rdata:00734FEC	00000012	C	$DB_BONUS_PRODUCT
.rdata:00735000	00000018	C	$DB_MISSION_REWARD_CASH
.rdata:00735018	0000000D	C	$DB_CASH_MAX
.rdata:0073502C	0000000B	C	DIRTY_CASH
.rdata:00735038	0000000F	C	$DB_CLEAN_CASH
.rdata:00735048	0000000F	C	$DB_BONUS_CASH
.rdata:00735058	0000001C	C	$DB_MISSION_START_GANG_HEAT
.rdata:00735074	0000001B	C	$DB_MISSION_START_COP_HEAT
.rdata:00735090	00000017	C	$DB_MISSION_START_CASH
.rdata:007350A8	00000018	C	$DB_MISSION_START_DRUGS
.rdata:007350C0	00000018	C	$DB_MISSION_START_BALLS
.rdata:007350D8	00000017	C	$DB_MISSION_START_TURF
.rdata:007350F0	0000001A	C	$DB_MISSION_START_EXOTICS
.rdata:0073510C	00000016	C	$DB_MISSION_START_REP
.rdata:00735124	0000001B	C	$DB_CURR_MISSION_STAGE_NUM
.rdata:00735140	0000001A	C	$DB_CURR_MISSION_STAGE_ID
.rdata:0073515C	0000001A	C	$DB_CURR_MISSION_GROUP_ID
.rdata:00735178	0000000E	C	gP4ChangeList
.rdata:0073518C	0000000E	C	ExplosionHeap
.rdata:00735294	00000006	C	yRoot
.rdata:0073529C	00000006	C	maybe
.rdata:007352B0	00000006	C	false
.rdata:0073540C	00000009	C	sequence
.rdata:00735418	00000010	C	enterExitScript
.rdata:0073556C	0000000E	C	CharacterName
.rdata:007359CC	0000000A	C	textbible
.rdata:007359D8	00000007	C	FELBox
.rdata:00735CBC	0000000E	C	gMapExteriorB
.rdata:00735CCC	0000000E	C	gMapExteriorG
.rdata:00735CDC	0000000E	C	gMapExteriorR
.rdata:00735CEC	0000000E	C	gMapInteriorB
.rdata:00735CFC	0000000E	C	gMapInteriorG
.rdata:00735D0C	0000000E	C	gMapInteriorR
.rdata:00735D1C	00000008	C	pSuffix
.rdata:00735D24	0000001E	C	GUI_Initialize( \"FrontEnd\" );
.rdata:00735D44	00000009	C	FrontEnd
.rdata:00735D50	0000001B	C	GUI_StartUp( \"Frontend\" );
.rdata:00735D6C	0000001E	C	GUI_LoadComplete(\"Frontend\");
.rdata:00735D8C	0000001D	C	GUI_Terminate( \"Frontend\" );
.rdata:00735DDC	0000000E	C	gSkipFrontEnd
.rdata:00735DF4	0000000C	C	loading.prj
.rdata:00735E00	00000011	C	intimidation.prj
.rdata:00735E14	0000000B	C	ingame.prj
.rdata:00735E20	00000013	C	FrontEndFlowClient
.rdata:00735EEC	00000009	C	FEObject
.rdata:00735EF8	0000000E	C	FEGroupObject
.rdata:00735F08	00000010	C	FEProjectObject
.rdata:00735F18	0000000E	C	FELayerObject
.rdata:00735F28	0000000D	C	FEPageObject
.rdata:00735F38	0000000F	C	FEScreenObject
.rdata:00735F48	0000000D	C	FETextObject
.rdata:00735F58	0000000C	C	FEBoxObject
.rdata:00735F64	0000000F	C	FESpriteObject
.rdata:00735F74	0000000C	C	FEP3DObject
.rdata:00735F80	00000019	C	FERoundedRectangleObject
.rdata:00735FB4	00000015	C	ImageStreamInventory
.rdata:00736058	00000006	C	Graph
.rdata:007360BC	0000001A	C	!IsLocked( segmentIndex )
.rdata:007360D8	00000035	C	\\scarface\\code\\engine\\memory\\gamememoryallocator.cpp
.rdata:00736160	00000006	C	Cache
.rdata:00736168	0000000F	C	Front-end Temp
.rdata:00736178	00000007	C	Dbg 32
.rdata:00736180	0000000E	C	Dbg Rendering
.rdata:00736190	00000009	C	Dbg Comm
.rdata:007361A0	00000006	C	MFIFO
.rdata:007361A8	00000008	C	Scratch
.rdata:007361B0	00000009	C	Resource
.rdata:007361BC	00000011	C	StatePropRuntime
.rdata:007361D0	0000000F	C	VehicleRuntime
.rdata:007361E0	0000000A	C	Collision
.rdata:007361FC	00000009	C	Game Obj
.rdata:00736208	0000000A	C	Rendering
.rdata:00736214	0000000A	C	Front-end
.rdata:00736220	00000006	C	Sound
.rdata:00736228	0000000C	C	Script Code
.rdata:00736234	0000000C	C	Script Func
.rdata:00736240	0000000C	C	Script Pool
.rdata:0073624C	0000000B	C	Controller
.rdata:00736258	0000000A	C	Temporary
.rdata:007362F0	0000001A	C	moviesubtitles_burning();
.rdata:0073630C	00000009	C	prologue
.rdata:00736318	00000016	C	moviesubtitles_dvd();
.rdata:00736350	00000010	C	MovieFlowClient
.rdata:00736364	00000019	C	$gNISBlockingMap.Push();
.rdata:00736380	00000014	C	art/nis/callnis.txt
.rdata:007363B8	0000000A	C	d = true;
.rdata:00736408	00000027	C	SoundLocationPaused.IsEnabled = false;
.rdata:00736444	0000000B	C	NISManager
.rdata:00736450	00000014	C	MNIS_S01_0_Skull_Kil
.rdata:00736464	00000010	C	ls_Tony_Balcony
.rdata:00736474	00000028	C	MNIS_S01_0_Skull_Kills_Tony_Non_Balcony
.rdata:0073649C	0000001C	C	MNIS_AMB_Tony_Dies_by_Shark
.rdata:007364BC	00000009	C	art/nis/
.rdata:007364C8	0000000E	C	NIS_STREAM_%d
.rdata:007364F8	0000000D	C	NIS_STREAM_1
.rdata:00736508	0000000D	C	NIS_STREAM_0
.rdata:00736518	0000001A	C	art/nis/characters/%s.p3d
.rdata:00736534	00000013	C	art/nis/fsc/%s.fsc
.rdata:00736548	0000002F	C	art/sound/scripts/localised/english/nis/%s.p3d
.rdata:00736579	00000015	C	rt/nis/%s/static.p3d
.rdata:00736590	0000000D	C	NIS_STATIC_0
.rdata:007365B4	00000018	C	art/nis/%s/stream%d.p3d
.rdata:00736610	00000017	C	NISStreamPartitionInfo
.rdata:00736628	0000000A	C	SecondNIS
.rdata:00736634	0000001B	C	MNIS_MB4A_0_Empty_the_Club
.rdata:00736668	0000004D	C	PlayNIS( \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\", \"%s\" );
.rdata:00736830	00000014	C	GameSet Object List
.rdata:00736E90	0000000D	C	%d.Delete();
.rdata:00736EA0	00000018	C	SimFieldDictionary Pool
.rdata:00736EB8	0000001E	C	SimFieldDictionary Entry Pool
.rdata:00736EDC	00000007	C	, \"%s\"
.rdata:00736EEC	00000007	C	%d.%s(
.rdata:00736EF4	0000000A	C	Terminate
.rdata:00736F00	0000000B	C	Initialize
.rdata:00736F30	00000015	C	StreamingObjectGroup
.rdata:00736F78	00000008	C	Recurse
.rdata:00736F88	0000000A	C	direction
.rdata:00736F94	00000009	C	position
.rdata:00736FB0	0000000B	C	GameObject
.rdata:00736FD4	00000008	C	GameSet
.rdata:00736FEC	0000000E	C	GameSetObject
.rdata:00737024	0000000E	C	GameSimObject
.rdata:00737054	0000000F	C	PositionObject
.rdata:00737064	00000012	C	PositionSetObject
.rdata:00737088	00000009	C	RCObject
.rdata:007370C4	00000017	C	ScriptDeclarationGroup
.rdata:007370DC	0000000F	C	SetDeclaration
.rdata:007370EC	00000012	C	ScriptDeclaration
.rdata:00737134	00000011	C	StreamedTemplate
.rdata:007371D0	00000009	C	Template
.rdata:00737258	00000012	C	script/startup.cs
.rdata:0073726C	00000010	C	gLowViolenceSKU
.rdata:0073727C	0000000D	C	gNISDisabled
.rdata:0073728C	00000010	C	gAutoTesterFlag
.rdata:0073729C	00000023	C	TOOLUNIT_DATA_FROM_PC_CRASHHANDLER
.rdata:007372C0	00000016	C	TOOLUNIT_DATA_FROM_PC
.rdata:007372D8	0000001C	C	TOOLUNIT_DATA_FROM_FIREWIRE
.rdata:007372F4	00000017	C	TOOLUNIT_DATA_FROM_DVD
.rdata:0073730C	0000001C	C	TESTUNIT_DATA_FROM_FIREWIRE
.rdata:00737328	00000017	C	TESTUNIT_DATA_FROM_DVD
.rdata:00737340	0000000D	C	EXTRA_MEMORY
.rdata:00737350	0000000F	C	NOEXTRA_MEMORY
.rdata:00737360	00000008	C	InvertX
.rdata:00737368	00000008	C	InvertY
.rdata:0073741C	00000025	C	CollisionAILineOfSightBehaviourGroup
.rdata:00737458	0000000D	C	SummonedBoat
.rdata:00737478	0000001B	C	PathManager Heuristic Pool
.rdata:007374A8	00000016	C	PathManagerFlowClient
.rdata:007374D4	00000011	C	CollectionHeight
.rdata:007374E8	00000010	C	CollectionWidth
.rdata:007374F8	00000008	C	mission
.rdata:00737500	0000001A	C	RoadGraph_HintPropYellowB
.rdata:0073751C	0000001A	C	RoadGraph_HintPropYellowA
.rdata:00737538	00000009	C	wayPoint
.rdata:00737544	00000013	C	RoadGraph_HintProp
.rdata:007375A4	0000001A	C	SOFTWARE\\VUGames\\Scarface
.rdata:007375C0	0000001D	C	Scarface: The World is Yours
.rdata:007375E0	00000028	C	AddScreenResolutionEntry( %i, %i, %i );
.rdata:00737608	0000000D	C	ScreenHeight
.rdata:00737618	0000000C	C	ScreenWidth
.rdata:00737624	0000000A	C	IDI_ICON1
.rdata:00737630	00000006	C	Depth
.rdata:00737644	00000007	C	htness
.rdata:00737658	00000006	C	inear
.rdata:00737664	00000009	C	Distance
.rdata:00737674	00000006	C	leSFX
.rdata:0073767C	00000011	C	ScreenShot%d.tga
.rdata:00737690	00000007	C	%s.tga
.rdata:007376E4	00000009	C	specular
.rdata:00737758	00000011	C	StreetLightShape
.rdata:0073776C	00000019	C	wayPointBBShaftTallShape
.rdata:00737788	0000001A	C	wayPointBBShaftShortShape
.rdata:007377D4	00000012	C	OccluderObject_%d
.rdata:007378F4	00000010	C	OceanRenderable
.rdata:00737904	00000011	C	RenderFlowClient
.rdata:007379B0	0000000B	C	EmptyBlock
.rdata:007379BC	00000016	C	RenderableHandleBlock
.rdata:007379D4	0000000A	C	WakeBlock
.rdata:007379E0	0000000C	C	ShadowBlock
.rdata:007379EC	00000014	C	ParticleEffectBlock
.rdata:00737A00	0000000E	C	InstanceBlock
.rdata:00737A10	00000015	C	MediumStatePropBlock
.rdata:00737A28	00000014	C	SmallStatePropBlock
.rdata:00737A3C	0000000B	C	DecalBlock
.rdata:00737A48	0000000D	C	VehicleBlock
.rdata:00737A58	00000013	C	BuildingShadowHeap
.rdata:00737AB4	0000001F	C	MiamiRainyBuildingAmbientShape
.rdata:00737AD4	0000001A	C	MiamiBuildingAmbientShape
.rdata:00737AF4	00000014	C	MiamiNightFillShape
.rdata:00737B08	00000019	C	MiamiRainyNightFillShape
.rdata:00737E20	00000014	C	erior2InstanceShape
.rdata:00737E58	00000014	C	erior4InstanceShape
.rdata:00737E6C	00000013	C	MiamiRainySunShape
.rdata:00737E80	0000000E	C	MiamiSunShape
.rdata:00737EFC	00000013	C	LITE_MiamiSunShape
.rdata:00737F10	00000017	C	LITE_MiamiAmbientShape
.rdata:00737F28	00000014	C	LITE_MiamiFillShape
.rdata:00737F3C	0000000C	C	zone_lights
.rdata:00737F48	00000010	C	zone_rainlights
.rdata:007382A4	00000009	C	low_LOD_
.rdata:007382B0	0000000C	C	underwater_
.rdata:007382BC	00000008	C	shells_
.rdata:007382C4	00000009	C	skyline_
.rdata:007382D0	0000000E	C	cbvlitdecals_
.rdata:007382E0	00000009	C	details_
.rdata:007382EC	00000014	C	BuildingLightsShape
.rdata:0073844C	0000000E	C	dowDecalShape
.rdata:0073846C	0000000D	C	skidDirt01_m
.rdata:0073847C	0000000E	C	skidGrass01_m
.rdata:0073848C	0000000D	C	skidSand01_m
.rdata:0073849C	00000007	C	skid_m
.rdata:007385C4	00000007	C	rainy_
.rdata:0073893C	00000008	C	default
.rdata:00738948	0000001F	C	Error: Could not open file %s\n
.rdata:0073896C	00000017	C	[GENERAL_CONFIRMATION]
.rdata:00738984	00000012	C	[GENERAL_WARNING]
.rdata:00738998	00000013	C	[GENERAL_TUTORIAL]
.rdata:007389AC	00000016	C	[GENERAL_INFORMATION]
.rdata:007389C4	00000016	C	[SYSTEM_CONFIRMATION]
.rdata:007389DC	00000011	C	[SYSTEM_MESSAGE]
.rdata:007389F0	00000011	C	[SYSTEM_WARNING]
.rdata:00738A04	0000000A	C	Scarface 
.rdata:00738A10	0000002B	C	m_pCementLibraries[ i ].registerCount >= 0
.rdata:00738A3C	00000034	C	\\scarface\\code\\engine\\resource\\src\\drivemanager.cpp
.rdata:00738A90	0000002A	C	m_pCementLibraries[ i ].registerCount > 0
.rdata:00738ABC	0000002C	C	NULL != m_pCementLibraries[ i ].pCementFile
.rdata:00738AE8	0000000D	C	snd_tony.rcf
.rdata:00738AF8	0000000B	C	sound2.rcf
.rdata:00738B04	0000000B	C	sound1.rcf
.rdata:00738B10	0000000B	C	movies.rcf
.rdata:00738B1C	0000000B	C	cement.rcf
.rdata:00738BEC	00000016	C	Game LoadManager Pool
.rdata:00738C04	00000021	C	*******************************\n
.rdata:00738C28	00000014	C	MemorySection : %s\n
.rdata:00738CA4	00000006	C	Dzone
.rdata:00738CAC	00000009	C	Region_S
.rdata:00738CB8	0000000D	C	resources.ds
.rdata:00738CD0	00000008	C	scriptc
.rdata:00738CD8	00000009	C	scriptc/
.rdata:00738CE4	00000008	C	script/
.rdata:00738CEC	0000000A	C	%s(\"%s\");
.rdata:00738CF8	00000006	C	%s();
.rdata:00738D04	00000008	C	scratch
.rdata:00738D10	0000001A	C	AZoneState_OnLoadComplete
.rdata:00738D2C	0000001A	C	DZoneState_OnLoadComplete
.rdata:00738D68	0000001A	C	ResourceManagerFlowClient
.rdata:00738E80	00000009	C	diegetic
.rdata:007390DC	00000013	C	GlobalVehicleSound
.rdata:007390F0	00000012	C	SoundDialogueText
.rdata:00739104	0000000A	C	SoundBank
.rdata:00739110	0000000F	C	StatePropSound
